"Story","Title","Result","Date","Stability","Duration (s)"
"CRONOS -> Desacoplamiento","Menu Bienes/ Opcion Confirmar Bienes recurrentes","ERROR","2020-09-09T10:46:58.706-05:00[America/Bogota]","0.0","239.17"
