"Story","Title","Result","Date","Stability","Duration (s)"
"CRONOS -> Desacoplamiento","Menu Bienes/ Opcion Lista de requerimientos","SUCCESS","2020-09-09T10:42:06.709-05:00[America/Bogota]","0.0","212.68"
